Onderwyzende	VRB(finiteness=prespart)	onderwijzen	
2	NUM(type=card,position=prenom,representation=dig)	twee	
ponden	NOU-C(number=pl)	pond	
meel	NOU-C(number=sg)	meelbloem	mw_365
bloem	NOU-C(number=sg)	meelbloem	mw_365
,	PC	,	
een	PD(type=indef,subtype=art,position=prenom)	een	
pond	NOU-C(number=sg)	pond	
korenten	NOU-C(number=pl)	krent	
die	PD(type=d-p,position=free)	die	
schoon	AA(degree=pos,position=free)	schoon	
verlezen	VRB(finiteness=pastpart)	verlezen	
en	CONJ(type=coor)	en	
gewasschen	VRB(finiteness=pastpart)	wassen	
zyn	VRB(finiteness=fin,tense=pres)	zijn	
;	PC	;	
een	PD(type=indef,subtype=art,position=prenom)	een	
half	AA(degree=pos,position=prenom)	half	
pond	NOU-C(number=sg)	pond	
rasynen	NOU-C(number=pl)	rozijn	
daar	ADV(type=pron)	daaruit	mw_414
men	PD(type=pers,position=free)	men	
de	PD(type=d-p,subtype=art,position=prenom)	de	
korrels	NOU-C(number=pl)	korrel	
uit	ADV(type=pron)	daaruit	mw_414
gepluist	VRB(finiteness=pastpart)	pluizen	
heeft	VRB(finiteness=fin,tense=pres)	hebben	
;	PC	;	
drie	NUM(type=card,position=prenom,representation=let)	drie	
vierendeel	NOU-C(number=sg)	vierendeel	
osse-niervet	NOU-C(number=sg)	ossenniervet	
in	ADP(type=pre)	in	
kleine	AA(degree=pos,position=prenom)	klein	
stukjes	NOU-C(number=pl)	stukje	
gesneden	VRB(finiteness=pastpart)	snijden	
,	PC	,	
8	NUM(type=card,position=prenom,representation=dig)	acht	
klein	AA(degree=pos,position=free)	klein	
geklopte	AA(degree=pos,position=prenom)	geklopt	
eijeren	NOU-C(number=pl)	ei	
;	PC	;	
anderhalve	NUM(type=card,position=prenom,representation=let)	anderhalf	
geraspte	AA(degree=pos,position=prenom)	geraspt	
notemuscaat	NOU-C(number=sg)	nootmuskaat	
;	PC	;	
voor	ADP(type=pre)	voor	
een	PD(type=indef,subtype=art,position=prenom)	een	
halve	AA(degree=pos,position=prenom)	half	
stuiver	NOU-C(number=sg)	stuiver	
gist	NOU-C(number=sg)	gist	
:	PC	:	
dit	PD(type=d-p,position=free)	dit	
te	ADV(type=reg)	samen	mw_269
samen	ADV(type=reg)	samen	mw_269
met	ADP(type=pre)	met	
wat	PD(type=indef,subtype=oth,position=prenom)	wat	
melk	NOU-C(number=sg)	melk	
heel	AA(degree=pos,position=free)	heel	
dik	AA(degree=pos,position=free)	dik	
beslagen	VRB(finiteness=pastpart)	beslaan	
en	CONJ(type=coor)	en	
wat	ADV(type=reg)	wat	
laaten	VRB(finiteness=inf)	laten	
ryzen	VRB(finiteness=inf)	rijzen	
,	PC	,	
en	CONJ(type=coor)	en	
dan	ADV(type=reg)	dan	
in	ADP(type=pre)	in	
een	PD(type=indef,subtype=art,position=prenom)	een	
doek	NOU-C(number=sg)	doek	
gedaan	VRB(finiteness=pastpart)	doen	
,	PC	,	
maar	CONJ(type=coor)	maar	
die	PD(type=d-p,position=free)	die	
niet	ADV(type=reg)	niet	
al	ADV(type=reg)	al	
te	ADV(type=reg)	te	
styf	AA(degree=pos,position=free)	stijf	
gebonden	VRB(finiteness=pastpart)	binden	
is	VRB(finiteness=fin,tense=pres)	zijn	
,	PC	,	
en	CONJ(type=coor)	en	
in	ADP(type=pre)	in	
de	PD(type=d-p,subtype=art,position=prenom)	de	
ketel	NOU-C(number=sg)	ketel	
een	PD(type=indef,subtype=art,position=prenom)	een	
uur	NOU-C(number=sg)	uur	
of	CONJ(type=coor)	of	
anderhalf	NUM(type=card,position=free,representation=let)	anderhalf	
laaten	VRB(finiteness=inf)	laten	
kooken	VRB(finiteness=inf)	koken	
in	ADP(type=pre)	in	
wat	PD(type=indef,subtype=oth,position=prenom)	wat	
vleeschnat	NOU-C(number=sg)	vleesnat	
,	PC	,	
is	VRB(finiteness=fin,tense=pres)	zijn	
heel	AA(degree=pos,position=free)	heel	
goed	AA(degree=pos,position=free)	goed	
.	PC	.	

De	PD(type=d-p,subtype=art,position=prenom)	de	
ongemeene	AA(degree=pos,position=prenom)	ongemeen	
liefde	NOU-C(number=sg)	liefde	
en	CONJ(type=coor)	en	
achting	NOU-C(number=sg)	achting	
,	PC	,	
waar	ADV(type=pron)	waarmede	mw_351
mede	ADV(type=pron)	waarmede	mw_351
gy	PD(type=pers,position=free)	gij	
dit	PD(type=d-p,subtype=oth,position=prenom)	dit	
Werkje	NOU-C(number=sg)	werkje	
hebt	VRB(finiteness=fin,tense=pres)	hebben	
ontfangen	VRB(finiteness=pastpart)	ontvangen	
,	PC	,	
heeft	VRB(finiteness=fin,tense=pres)	hebben	
niet	ADV(type=reg)	niet	
alleen	AA(degree=pos,position=free)	alleen	
onze	PD(type=poss,position=prenom)	ons	
verwagting	NOU-C(number=sg)	verwachting	
beantwoord	VRB(finiteness=pastpart)	beantwoorden	
,	PC	,	
als	CONJ(type=sub)	als	
overtuigt	AA(degree=pos,position=free)	overtuigd	
zynde	VRB(finiteness=prespart)	zijn	
van	ADP(type=pre)	van	
deszelfs	PD(type=d-p,subtype=oth,position=prenom)	dezelve	
waardy	NOU-C(number=sg)	waardij	
en	CONJ(type=coor)	en	
nuttigheid	NOU-C(number=sg)	nuttigheid	
;	PC	;	
maar	CONJ(type=coor)	maar	
wy	PD(type=pers,position=free)	wij	
moeten	VRB(finiteness=fin,tense=pres)	moeten	
het	PD(type=pers,position=free)	het	
bekennen	VRB(finiteness=inf)	bekennen	
,	PC	,	
zy	PD(type=pers,position=free)	zij	
is	VRB(finiteness=fin,tense=pres)	zijn	
dezelve	PD(type=d-p,position=free)	dezelve	
verre	AA(degree=pos,position=free)	ver	
te	ADP(type=pre)	te	
boven	ADV(type=reg)	boven	
gegaan	VRB(finiteness=pastpart)	gaan	
.	PC	.	

Dit	PD(type=d-p,position=free)	dit	
spoorde	VRB(finiteness=fin,tense=past)	aansporen	mw_330
ons	PD(type=pers,position=free)	wij	
aan	VRB(finiteness=fin,tense=past)	aansporen	mw_330
om	ADP(type=pre)	om	
by	ADP(type=pre)	bij	
eenige	PD(type=indef,subtype=oth,position=prenom)	enig	
ervarene	AA(degree=pos,position=prenom)	ervaren	
Menschen	NOU-C(number=pl)	mens	
,	PC	,	
in	ADP(type=pre)	in	
de	PD(type=d-p,subtype=art,position=prenom)	de	
Kunst	NOU-C(number=sg)	kunst	
van	ADP(type=pre)	van	
het	PD(type=d-p,subtype=art,position=prenom)	het	
Huishouden	NOU-C(number=sg)	huishouden	
,	PC	,	
zo	ADV(type=reg)	zowel	mw_380
wel	ADV(type=reg)	zowel	mw_380
Mannen	NOU-C(number=pl)	man	
als	CONJ(type=coor)	als	
Vrouwen	NOU-C(number=pl)	vrouw	
,	PC	,	
hun	PD(type=poss,position=prenom)	hun	
oordeel	NOU-C(number=sg)	oordeel	
hier	ADV(type=pron)	hierover	mw_203
over	ADV(type=pron)	hierover	mw_203
in	VRB(finiteness=inf)	innemen	mw_208
te	ADP(type=pre)	te	
neemen	VRB(finiteness=inf)	innemen	mw_208
,	PC	,	
die	PD(type=d-p,position=free)	die	
den	PD(type=d-p,subtype=art,position=prenom)	de	
verdienden	AA(degree=pos,position=prenom)	verdiend	
lof	NOU-C(number=sg)	lof	
daar	ADV(type=pron)	daaraan	mw_64
aan	ADV(type=pron)	daaraan	mw_64
gaven	VRB(finiteness=fin,tense=past)	geven	
:	PC	:	
Dog	CONJ(type=coor)	doch	
veelen	PD(type=indef,position=free)	veel	
waren	VRB(finiteness=fin,tense=past)	zijn	
van	ADP(type=pre)	van	
gevoelen	NOU-C(number=sg)	gevoelen	
,	PC	,	
dat	CONJ(type=sub)	dat	
aan	ADP(type=pre)	aan	
dit	PD(type=d-p,subtype=oth,position=prenom)	dit	
werkje	NOU-C(number=sg)	werkje	
nog	ADV(type=reg)	nog	
vry	AA(degree=pos,position=free)	vrij	
veel	PD(type=indef,position=free)	veel	
ontbrak	VRB(finiteness=fin,tense=past)	ontbreken	
,	PC	,	
om	ADP(type=pre)	om	
tot	ADP(type=pre)	tot	
een	PD(type=indef,subtype=art,position=prenom)	een	
algemeen	AA(degree=pos,position=prenom)	algemeen	
gebruik	NOU-C(number=sg)	gebruik	
te	ADP(type=pre)	te	
dienen	VRB(finiteness=inf)	dienen	
;	PC	;	
en	CONJ(type=coor)	en	
de	PD(type=d-p,subtype=art,position=prenom)	de	
meesten	NOU-C(number=pl)	meeste	
zogten	VRB(finiteness=fin,tense=past)	zoeken	
ons	PD(type=pers,position=free)	wij	
te	ADP(type=pre)	te	
bewegen	VRB(finiteness=inf)	bewegen	
om	ADP(type=pre)	om	
het	PD(type=d-p,position=free)	hetzelve	mw_199
zelve	PD(type=d-p,position=free)	hetzelve	mw_199
door	ADP(type=pre)	door	
een	PD(type=indef,subtype=art,position=prenom)	een	
Aanhangzel	NOU-C(number=sg)	aanhangsel	
te	ADP(type=pre)	te	
volmaaken	VRB(finiteness=inf)	volmaken	
;	PC	;	
ook	ADV(type=reg)	ook	
ondervonden	VRB(finiteness=fin,tense=past)	ondervinden	
wy	PD(type=pers,position=free)	wij	
,	PC	,	
dat	CONJ(type=sub)	dat	
de	PD(type=d-p,subtype=art,position=prenom)	de	
meeste	PD(type=indef,subtype=oth,position=prenom)	meest	
Dames	NOU-C(number=pl)	dame	
,	PC	,	
geschrevene	AA(degree=pos,position=prenom)	geschreven	
Kookboeken	NOU-C(number=pl)	kookboek	
hadden	VRB(finiteness=fin,tense=past)	hebben	
,	PC	,	
daar	ADV(type=pron)	daarin	mw_402
nog	ADV(type=reg)	nogal	mw_92
al	ADV(type=reg)	nogal	mw_92
iets	PD(type=indef,position=free)	iets	
in	ADV(type=pron)	daarin	mw_402
gevonden	VRB(finiteness=pastpart)	vinden	
wierd	VRB(finiteness=fin,tense=past)	worden	
het	PD(type=d-p,position=free)	hetgeen	mw_178
geen	PD(type=d-p,position=free)	hetgeen	mw_178
in	ADP(type=pre)	in	
het	PD(type=d-p,subtype=art,position=prenom)	het	
onze	NOU-C(number=sg)	onze	
ontbrak	VRB(finiteness=fin,tense=past)	ontbreken	
:	PC	:	
dierhalven	ADV(type=reg)	derhalve	
zo	ADV(type=reg)	zo	
hebben	VRB(finiteness=fin,tense=pres)	hebben	
wy	PD(type=pers,position=free)	wij	
deeze	PD(type=d-p,subtype=oth,position=prenom)	deze	
raad	NOU-C(number=sg)	raad	
ernstig	AA(degree=pos,position=free)	ernstig	
overwogen	VRB(finiteness=pastpart)	overwegen	
,	PC	,	
en	CONJ(type=coor)	en	
ondervonden	VRB(finiteness=pastpart)	ondervinden	
dat	CONJ(type=sub)	dat	
het	PD(type=d-p,subtype=art,position=prenom)	het	
gezegde	NOU-C(number=sg)	gezegde	
op	ADP(type=pre)	op	
zeer	AA(degree=pos,position=free)	zeer	
goede	AA(degree=pos,position=prenom)	goed	
gronden	NOU-C(number=pl)	grond	
steunden	VRB(finiteness=fin,tense=past)	steunen	
,	PC	,	
waarom	ADV(type=pron)	waarom	
wy	PD(type=pers,position=free)	wij	
aanstonds	ADV(type=reg)	aanstonds	
alle	PD(type=indef,subtype=oth,position=prenom)	al	
mogelyke	AA(degree=pos,position=prenom)	mogelijk	
moeiten	NOU-C(number=pl)	moeite	
hebben	VRB(finiteness=fin,tense=pres)	hebben	
aangewend	VRB(finiteness=pastpart)	aanwenden	
om	ADP(type=pre)	om	
die	PD(type=d-p,subtype=oth,position=prenom)	die	
handschriften	NOU-C(number=pl)	handschrift	
magtig	AA(degree=pos,position=free)	machtig	
te	ADP(type=pre)	te	
worden	VRB(finiteness=inf)	worden	
.	PC	.	

Ook	ADV(type=reg)	ook	
zagen	VRB(finiteness=fin,tense=past)	zien	
wy	PD(type=pers,position=free)	wij	
,	PC	,	
dat	CONJ(type=sub)	dat	
'	PC	'	
er	ADV(type=reg)	er	
van	ADP(type=pre)	van	
veele	PD(type=indef,subtype=oth,position=prenom)	veel	
Hollandsche	AA(degree=pos,position=prenom)	Hollands	
gerechten	NOU-C(number=pl)	gerecht	
,	PC	,	
of	CONJ(type=coor)	of	
die	PD(type=d-p,position=free)	die	
ten	ADV(type=reg)	tenminste	mw_294
minsten	ADV(type=reg)	tenminste	mw_294
by	ADP(type=pre)	bij	
ons	PD(type=pers,position=free)	wij	
genaturalizeerd	VRB(finiteness=pastpart)	naturaliseren	
zyn	VRB(finiteness=fin,tense=pres)	zijn	
,	PC	,	
in	ADP(type=pre)	in	
dit	PD(type=d-p,subtype=oth,position=prenom)	dit	
werkje	NOU-C(number=sg)	werkje	
niet	ADV(type=reg)	niet	
gesproken	VRB(finiteness=pastpart)	spreken	
wierd	VRB(finiteness=fin,tense=past)	worden	
:	PC	:	
Dat	CONJ(type=sub)	dat	
de	PD(type=d-p,subtype=art,position=prenom)	de	
Voorsny-Kunst	NOU-C(number=sg)	voorsnijkunst	
,	PC	,	
by	ADP(type=pre)	bij	
onze	PD(type=poss,position=prenom)	ons	
Jongelingen	NOU-C(number=pl)	jongeling	
weinig	ADV(type=reg)	weinig	
bekend	AA(degree=pos,position=free)	bekend	
was	VRB(finiteness=fin,tense=past)	zijn	
,	PC	,	
die	PD(type=d-p,position=free)	die	
daar	ADV(type=pron)	daardoor	mw_386
door	ADV(type=pron)	daardoor	mw_386
maar	ADV(type=reg)	maar	
een	PD(type=indef,subtype=art,position=prenom)	een	
geringe	AA(degree=pos,position=prenom)	gering	
figuur	NOU-C(number=sg)	figuur	
aan	ADP(type=pre)	aan	
de	PD(type=d-p,subtype=art,position=prenom)	de	
Tafels	NOU-C(number=pl)	tafel	
,	PC	,	
in	ADP(type=pre)	in	
het	PD(type=d-p,subtype=art,position=prenom)	het	
Voordienen	NOU-C(number=sg)	voordienen	
der	PD(type=d-p,subtype=art,position=prenom)	de	
Vrouwen	NOU-C(number=pl)	vrouw	
en	CONJ(type=coor)	en	
andere	PD(type=indef,subtype=oth,position=prenom)	ander	
Gasten	NOU-C(number=pl)	gast	
,	PC	,	
maakten	VRB(finiteness=fin,tense=past)	maken	
,	PC	,	
het	PD(type=d-p,position=free)	hetgeen	mw_179
geen	PD(type=d-p,position=free)	hetgeen	mw_179
men	PD(type=pers,position=free)	men	
met	ADP(type=pre)	met	
regt	NOU-C(number=sg)	recht	
als	CONJ(type=sub)	als	
een	PD(type=indef,subtype=art,position=prenom)	een	
groote	AA(degree=pos,position=prenom)	groot	
feil	NOU-C(number=sg)	feil	
in	ADP(type=pre)	in	
de	PD(type=d-p,subtype=art,position=prenom)	de	
opvoeding	NOU-C(number=sg)	opvoeding	
,	PC	,	
waar	ADV(type=pron)	waardoor	mw_97
door	ADV(type=pron)	waardoor	mw_97
hunne	PD(type=poss,position=prenom)	hun	
natuurlyke	AA(degree=pos,position=prenom)	natuurlijk	
bevalligheid	NOU-C(number=sg)	bevalligheid	
verduisterd	VRB(finiteness=pastpart)	verduisteren	
wierd	VRB(finiteness=fin,tense=past)	worden	
,	PC	,	
konden	VRB(finiteness=fin,tense=past)	kunnen	
aanmerken	VRB(finiteness=inf)	aanmerken	
:	PC	:	
Dat	CONJ(type=sub)	dat	
het	PD(type=pers,position=free)	het	
in	ADP(type=pre)	in	
Gastmalen	NOU-C(number=pl)	gastmaal	
niet	ADV(type=reg)	niet	
genoeg	PD(type=indef,position=free)	genoeg	
is	VRB(finiteness=fin,tense=pres)	zijn	
de	PD(type=d-p,subtype=art,position=prenom)	de	
spyzen	NOU-C(number=pl)	spijs	
in	ADP(type=pre)	in	
een	PD(type=indef,subtype=art,position=prenom)	een	
welgeschikte	AA(degree=pos,position=prenom)	welgeschikt	
order	NOU-C(number=sg)	order	
op	VRB(finiteness=inf)	opdissen	mw_2
te	ADP(type=pre)	te	
disschen	VRB(finiteness=inf)	opdissen	mw_2
,	PC	,	
maar	CONJ(type=coor)	maar	
dat	CONJ(type=sub)	dat	
het	PD(type=d-p,subtype=art,position=prenom)	het	
cierlyk	AA(degree=pos,position=free)	sierlijk	
dekken	NOU-C(number=sg)	dekken	
der	PD(type=d-p,subtype=art,position=prenom)	de	
Tafels	NOU-C(number=pl)	tafel	
een	PD(type=indef,subtype=art,position=prenom)	een	
zeer	AA(degree=pos,position=free)	zeer	
bevallige	AA(degree=pos,position=prenom)	bevallig	
zaak	NOU-C(number=sg)	zaak	
is	VRB(finiteness=fin,tense=pres)	zijn	
,	PC	,	
die	PD(type=d-p,position=free)	die	
de	PD(type=d-p,subtype=art,position=prenom)	de	
Gasten	NOU-C(number=pl)	gast	
een	PD(type=indef,subtype=art,position=prenom)	een	
verheven	AA(degree=pos,position=prenom)	verheven	
denkbeeld	NOU-C(number=sg)	denkbeeld	
geeft	VRB(finiteness=fin,tense=pres)	geven	
van	ADP(type=pre)	van	
de	PD(type=d-p,subtype=art,position=prenom)	de	
bekwaamheid	NOU-C(number=sg)	bekwaamheid	
dier	PD(type=d-p,position=free)	die	
geener	PD(type=d-p,position=free)	gene	
aan	ADP(type=pre)	aan	
wien	PD(type=w-p,position=free)	wie	
de	PD(type=d-p,subtype=art,position=prenom)	de	
zorge	NOU-C(number=sg)	zorg	
daar	ADV(type=pron)	daarvan	mw_38
van	ADV(type=pron)	daarvan	mw_38
is	VRB(finiteness=fin,tense=pres)	zijn	
toevertrouwt	VRB(finiteness=pastpart)	toevertrouwen	
;	PC	;	
dat	CONJ(type=sub)	dat	
het	PD(type=pers,position=free)	het	
dierhalven	ADV(type=reg)	derhalve	
noodig	AA(degree=pos,position=free)	nodig	
was	VRB(finiteness=fin,tense=past)	zijn	
,	PC	,	
de	PD(type=d-p,subtype=art,position=prenom)	de	
Wyze	NOU-C(number=sg)	wijze	
hoe	ADV(type=reg)	hoe	
men	PD(type=pers,position=free)	men	
allerhande	PD(type=indef,subtype=oth,position=prenom)	allerhande	
Tafelgoed	NOU-C(number=sg)	tafelgoed	
cierlyk	AA(degree=pos,position=free)	sierlijk	
kan	VRB(finiteness=fin,tense=pres)	kunnen	
vouwen	VRB(finiteness=inf)	vouwen	
,	PC	,	
hierby	ADV(type=pron)	hierbij	
te	ADP(type=pre)	te	
voegen	VRB(finiteness=inf)	voegen	
:	PC	:	
eindelyk	ADV(type=reg)	eindelijk	
wierden	VRB(finiteness=fin,tense=past)	worden	
ons	PD(type=pers,position=free)	wij	
ook	ADV(type=reg)	ook	
nog	ADV(type=reg)	nog	
eenige	PD(type=indef,subtype=oth,position=prenom)	enig	
beproefde	AA(degree=pos,position=prenom)	beproefd	
Huismiddelen	NOU-C(number=pl)	huismiddel	
ter	ADP(type=pre)+PD(type=d-p,subtype=art,position=prenom)	te+de	
hand	NOU-C(number=sg)	hand	
gesteld	VRB(finiteness=pastpart)	stellen	
,	PC	,	
dien	PD(type=d-p,position=free)	die	
wy	PD(type=pers,position=free)	wij	
om	ADP(type=pre)	om	
derzelver	PD(type=d-p,subtype=oth,position=prenom)	dezelve	
nuttigheid	NOU-C(number=sg)	nuttigheid	
noodig	AA(degree=pos,position=free)	nodig	
oordeelden	VRB(finiteness=fin,tense=past)	oordelen	
daar	ADV(type=pron)	daarbij	mw_13
by	ADV(type=pron)	daarbij	mw_13
te	ADP(type=pre)	te	
voegen	VRB(finiteness=inf)	voegen	
;	PC	;	
schoon	CONJ(type=sub)	schoon	
wy	PD(type=pers,position=free)	wij	
dit	PD(type=d-p,position=free)	dit	
zeer	AA(degree=pos,position=free)	zeer	
spaarzaam	AA(degree=pos,position=free)	spaarzaam	
gedaan	VRB(finiteness=pastpart)	doen	
hebben	VRB(finiteness=fin,tense=pres)	hebben	
,	PC	,	
gebruikende	VRB(finiteness=prespart)	gebruiken	
alleen	AA(degree=pos,position=free)	alleen	
zodanige	PD(type=d-p,subtype=oth,position=prenom)	zodanig	
middelen	NOU-C(number=pl)	middel	
die	PD(type=d-p,position=free)	die	
beproefd	VRB(finiteness=pastpart)	beproeven	
,	PC	,	
en	CONJ(type=coor)	en	
volmaakt	AA(degree=pos,position=free)	volmaakt	
goed	AA(degree=pos,position=free)	goed	
bevonden	VRB(finiteness=pastpart)	bevinden	
zyn	VRB(finiteness=fin,tense=pres)	zijn	
;	PC	;	
die	PD(type=d-p,position=free)	die	
ligt	AA(degree=pos,position=free)	licht	
toebereid	VRB(finiteness=pastpart)	toebereiden	
konnen	VRB(finiteness=fin,tense=pres)	kunnen	
worden	VRB(finiteness=inf)	worden	
,	PC	,	
en	CONJ(type=coor)	en	
die	PD(type=d-p,position=free)	die	
tegens	ADP(type=pre)	tegens	
de	PD(type=d-p,subtype=art,position=prenom)	de	
gemeenste	AA(degree=sup,position=prenom)	gemeen	
quaalen	NOU-C(number=pl)	kwaal	
van	ADP(type=pre)	van	
een	PD(type=indef,subtype=art,position=prenom)	een	
algemeen	AA(degree=pos,position=prenom)	algemeen	
gebruik	NOU-C(number=sg)	gebruik	
zyn	VRB(finiteness=fin,tense=pres)	zijn	
,	PC	,	
dewyl	CONJ(type=sub)	dewijl	
men	PD(type=pers,position=free)	men	
zoude	VRB(finiteness=fin,tense=past)	zullen	
konnen	VRB(finiteness=inf)	kunnen	
zeggen	VRB(finiteness=inf)	zeggen	
,	PC	,	
de	PD(type=d-p,subtype=art,position=prenom)	de	
Huismiddelen	NOU-C(number=pl)	huismiddel	
behooren	VRB(finiteness=fin,tense=pres)	behoren	
niet	ADV(type=reg)	niet	
tot	ADP(type=pre)	tot	
de	PD(type=d-p,subtype=art,position=prenom)	de	
Kook-Kunst	NOU-C(number=sg)	kookkunst	
of	CONJ(type=coor)	of	
het	PD(type=d-p,subtype=art,position=prenom)	het	
tracteeren	NOU-C(number=sg)	trakteren	
der	PD(type=d-p,subtype=art,position=prenom)	de	
Gasten	NOU-C(number=pl)	gast	
.	PC	.	

Wy	PD(type=pers,position=free)	wij	
bekennen	VRB(finiteness=fin,tense=pres)	bekennen	
het	PD(type=pers,position=free)	het	
,	PC	,	
dog	CONJ(type=coor)	doch	
zy	PD(type=pers,position=free)	zij	
zyn	VRB(finiteness=fin,tense=pres)	zijn	
daarom	ADV(type=pron)	daarom	
niet	ADV(type=reg)	niet	
minder	ADV(type=reg)	minder	
van	ADP(type=pre)	van	
een	PD(type=indef,subtype=art,position=prenom)	een	
nuttig	AA(degree=pos,position=prenom)	nuttig	
gebruik	NOU-C(number=sg)	gebruik	
,	PC	,	
zo	ADV(type=reg)	zo	
niet	ADV(type=reg)	niet	
volstrekt	AA(degree=pos,position=free)	volstrekt	
nootzakelyk	AA(degree=pos,position=free)	noodzakelijk	
in	ADP(type=pre)	in	
een	PD(type=indef,subtype=art,position=prenom)	een	
Huishouden	NOU-C(number=sg)	huishouden	
,	PC	,	
en	CONJ(type=coor)	en	
daarom	ADV(type=pron)	daarom	
zyn	VRB(finiteness=fin,tense=pres)	zijn	
ze	PD(type=pers,position=free)	zij	
hier	ADV(type=reg)	hier	
ingevoegd	VRB(finiteness=pastpart)	invoegen	
.	PC	.	

Wy	PD(type=pers,position=free)	wij	
zeggen	VRB(finiteness=fin,tense=pres)	dankzeggen	mw_39
UWE	PD(type=pers,position=free,WF=abbr)	U Ed.	
,	PC	,	
niet	ADV(type=reg)	niet	
alleen	AA(degree=pos,position=free)	alleen	
dank	VRB(finiteness=fin,tense=pres)	dankzeggen	mw_39
wegens	ADP(type=pre)	wegens	
de	PD(type=d-p,subtype=art,position=prenom)	de	
achting	NOU-C(number=sg)	achting	
die	PD(type=d-p,position=free)	die	
gy	PD(type=pers,position=free)	gij	
tot	ADP(type=pre)	tot	
nu	ADV(type=reg)	nu	
toe	ADV(type=reg)	toe	
voor	ADP(type=pre)	voor	
ons	PD(type=poss,position=prenom)	ons	
Werk	NOU-C(number=sg)	werk	
betoond	VRB(finiteness=pastpart)	betonen	
hebt	VRB(finiteness=fin,tense=pres)	hebben	
;	PC	;	
maar	CONJ(type=coor)	maar	
wy	PD(type=pers,position=free)	wij	
betuigen	VRB(finiteness=fin,tense=pres)	betuigen	
in	ADP(type=pre)	in	
't	PD(type=d-p,subtype=art,position=prenom)	het	
openbaar	NOU-C(number=sg)	openbaar	
dat	CONJ(type=sub)	dat	
wy	PD(type=pers,position=free)	wij	
dit	PD(type=d-p,subtype=oth,position=prenom)	dit	
Aanhangzel	NOU-C(number=sg)	aanhangsel	
,	PC	,	
meestendeelen	ADV(type=reg)	meestendeel	
verpligt	VRB(finiteness=pastpart)	verplichten	
zyn	VRB(finiteness=fin,tense=pres)	zijn	
,	PC	,	
aan	ADP(type=pre)	aan	
die	PD(type=d-p,subtype=oth,position=prenom)	die	
Mevrouwen	NOU-C(number=pl)	mevrouw	
en	CONJ(type=coor)	en	
Juffrouwen	NOU-C(number=pl)	juffrouw	
,	PC	,	
die	PD(type=d-p,position=free)	die	
ons	PD(type=pers,position=free)	wij	
haare	PD(type=poss,position=prenom)	haar	
Handschriften	NOU-C(number=pl)	handschrift	
hebben	VRB(finiteness=fin,tense=pres)	hebben	
gelieven	VRB(finiteness=inf)	gelieven	
toe	VRB(finiteness=inf)	toevertrouwen	mw_297
te	ADP(type=pre)	te	
vertrouwen	VRB(finiteness=inf)	toevertrouwen	mw_297
.	PC	.	

Wy	PD(type=pers,position=free)	wij	
bedanken	VRB(finiteness=fin,tense=pres)	bedanken	
Haar	PD(type=poss,position=prenom)	haar	
E.	NOU-C(number=sg,WF=abbr)	edelheid	
met	ADP(type=pre)	met	
een	PD(type=indef,subtype=art,position=prenom)	een	
opregte	AA(degree=pos,position=prenom)	oprecht	
erkentenisse	NOU-C(number=sg)	erkentenis	
;	PC	;	
en	CONJ(type=coor)	en	
alle	PD(type=indef,position=free)	al	
,	PC	,	
die	PD(type=d-p,position=free)	die	
hier	ADV(type=pron)	hieruit	mw_204
uit	ADV(type=pron)	hieruit	mw_204
eenig	PD(type=indef,subtype=oth,position=prenom)	enig	
nut	NOU-C(number=sg)	nut	
komen	VRB(finiteness=fin,tense=pres)	komen	
te	ADP(type=pre)	te	
trekken	VRB(finiteness=inf)	trekken	
,	PC	,	
zyn	VRB(finiteness=fin,tense=pres)	zijn	
meer	ADV(type=reg)	meer	
aan	ADP(type=pre)	aan	
Haar	PD(type=poss,position=prenom)	haar	
E.	NOU-C(number=sg,WF=abbr)	edelheid	
dan	CONJ(type=sub)	dan	
aan	ADP(type=pre)	aan	
ons	PD(type=pers,position=free)	wij	
verpligt	VRB(finiteness=pastpart)	verplichten	
;	PC	;	
waarom	ADV(type=pron)	waarom	
wy	PD(type=pers,position=free)	wij	
haar	PD(type=poss,position=prenom)	haar	
E.	NOU-C(number=sg,WF=abbr)	edelheid	
van	ADP(type=pre)	van	
herte	NOU-C(number=sg)	hart	
voor	ADP(type=pre)	voor	
derzelver	PD(type=d-p,subtype=oth,position=prenom)	dezelve	
goedheid	NOU-C(number=sg)	goedheid	
bedanken	VRB(finiteness=fin,tense=pres)	bedanken	
:	PC	:	
Die	PD(type=d-p,subtype=oth,position=prenom)	die	
menschen	NOU-C(number=pl)	mens	
welke	PD(type=w-p,position=free)	welk	
ons	PD(type=pers,position=free)	wij	
wilde	VRB(finiteness=fin,tense=past)	willen	
doen	VRB(finiteness=inf)	doen	
besluiten	VRB(finiteness=inf)	besluiten	
om	ADP(type=pre)	om	
een	PD(type=indef,subtype=art,position=prenom)	een	
reeks	NOU-C(number=sg)	reeks	
van	ADP(type=pre)	van	
beproefde	AA(degree=pos,position=prenom)	beproefd	
Geneesmiddelen	NOU-C(number=pl)	geneesmiddel	
,	PC	,	
tegens	ADP(type=pre)	tegens	
alle	PD(type=indef,subtype=oth,position=prenom)	al	
bekende	AA(degree=pos,position=prenom)	bekend	
quaalen	NOU-C(number=pl)	kwaal	
,	PC	,	
hier	ADV(type=reg)	hier	
in	VRB(finiteness=inf)	invoegen	mw_209
te	ADP(type=pre)	te	
