
Jaworow	NOU-P	Jaworów	
3000	NUM(type=card,position=prenom,representation=dig)	drieduizend	
Man	NOU-C(number=sg)	man	
.	PC		

Roermond	NOU-P	Roermond	
den	PD(type=d-p,subtype=art,position=prenom)	de	
16	NUM(type=ord,position=prenom,representation=dig)	zestiende	
Augusti	NOU-C(number=sg)	augustus	
.	PC		

De	PD(type=d-p,subtype=art,position=prenom)	de	
Fransse	AA(degree=pos,position=prenom)	Frans	
Armée	NOU-C(number=sg)	armee	
Campeert	VRB(finiteness=fin,tense=pres)	kamperen	
by	ADP(type=pre)	bij	
Geslenguin	NOU-P	Ghislenghien	
en	CONJ(type=coor)	en	
Lessines	NOU-P	Lessen	
,	PC		
en	CONJ(type=coor)	en	
de	PD(type=d-p,subtype=art,position=prenom)	de	
Geallieerde	AA(degree=pos,position=prenom)	geallieerd	
Armée	NOU-C(number=sg)	armee	
by	ADP(type=pre)	bij	
Hal	NOU-P	Halle	
.	PC		

Uyt	ADP(type=pre)	uit	
Mastricht	NOU-P	Maastricht	
trekken	VRB(finiteness=fin,tense=pres)	trekken	
3	NUM(type=card,position=prenom,representation=dig)	drie	
Regimenten	NOU-C(number=pl)	regiment	
na	ADP(type=pre)	na	
de	PD(type=d-p,subtype=art,position=prenom)	de	
Armée	NOU-C(number=sg)	armee	
;	PC		
als	CONJ(type=coor)	alsmede	mw_938823
mede	CONJ(type=coor)	alsmede	mw_938823
eenige	PD(type=indef,position=free)	enig	
uyt	ADP(type=pre)	uit	
andere	PD(type=indef,subtype=oth,position=prenom)	ander	
Guarnisoenen	NOU-C(number=pl)	garnizoen	
,	PC		
en	CONJ(type=coor)	en	
de	PD(type=d-p,subtype=art,position=prenom)	de	
beschadige	AA(degree=pos,position=prenom)	beschadig	
Regimenten	NOU-C(number=pl)	regiment	
,	PC		
die	PD(type=d-p,position=free)	die	
in	ADP(type=pre)	in	
de	PD(type=d-p,subtype=art,position=prenom)	de	
laetste	AA(degree=sup,position=prenom)	laat	
Actie	NOU-C(number=sg)	actie	
geweest	VRB(finiteness=pastpart)	zijn	
zyn	VRB(finiteness=fin,tense=pres)	zijn	
,	PC		
komen	VRB(finiteness=fin,tense=pres)	komen	
weder	ADV(type=reg)	weder	
in	ADP(type=pre)	in	
haar	PD(type=poss,position=prenom)	haar	
plaats	NOU-C(number=sg)	plaats	
.	PC		

De	PD(type=d-p,subtype=art,position=prenom)	de	
Prins	NOU-C(number=sg)	prins	
van	ADP(type=pre)	van	
Waldek	NOU-P	Waldeck	
is	VRB(finiteness=fin,tense=pres)	zijn	
seer	AA(degree=pos,position=free)	zeer	
siek	AA(degree=pos,position=free)	ziek	
,	PC		
en	CONJ(type=coor)	en	
werd	VRB(finiteness=fin,tense=pres)	worden	
na	ADP(type=pre)	na	
Cuylenburg	NOU-P	Culemborg	
gebragt.	VRB(finiteness=pastpart)	brengen	
4000	NUM(type=card,position=prenom,representation=dig)	vierduizend	
Munstersche	AA(degree=pos,position=prenom)	Münsters	
vertrokken	VRB(finiteness=fin,tense=past)	vertrekken	
den	PD(type=d-p,subtype=art,position=prenom)	de	
13	NUM(type=ord,position=free,representation=dig)	dertiende	
deser	PD(type=d-p,position=free)	deze	
van	ADP(type=pre)	van	
Dulmen	NOU-P	Dülmen	
na	ADP(type=pre)	na	
den	PD(type=d-p,subtype=art,position=prenom)	de	
Ryn	NOU-P	Rijn	
,	PC		
om	ADP(type=pre)	om	
Gulik	NOU-P	Gulik	
en	CONJ(type=coor)	en	
Ceulsland	NOU-P	Keulsland	
te	ADP(type=pre)	te	
dekken	VRB(finiteness=inf)	dekken	
,	PC		
terwyl	CONJ(type=sub)	terwijl	
de	PD(type=d-p,subtype=art,position=prenom)	de	
Nieuwburgsche	AA(degree=pos,position=prenom)	Neuburgs	
en	CONJ(type=coor)	en	
Ceulsche	AA(degree=pos,position=prenom)	Keuls	
Troupen	NOU-C(number=pl)	troep	
met	ADP(type=pre)	met	
de	PD(type=d-p,subtype=art,position=prenom)	de	
Brandenburgsche	AA(degree=pos,position=prenom)	Brandenburgs	
sullen	VRB(finiteness=fin,tense=pres)	zullen	
conjungeeren	VRB(finiteness=inf)	conjungeren	
.	PC		

Uyt	ADP(type=pre)	uit	
Piemont	NOU-P	Piëmont	
heeft	VRB(finiteness=fin,tense=pres)	hebben	
men	PD(type=pers,position=free)	men	
,	PC		
dat	CONJ(type=sub)	dat	
den	PD(type=d-p,subtype=art,position=prenom)	de	
Hertog	NOU-C(number=sg)	hertog	
van	ADP(type=pre)	van	
Savoyen	NOU-P	Savoye	
't	PD(type=d-p,subtype=art,position=prenom)	het	
Guarnisoen	NOU-C(number=sg)	garnizoen	
van	ADP(type=pre)	van	
Guillestre	NOU-P	Guillestre	
Prisonnier	NOU-C(number=sg)	prisonnier de guerre	mw_134887
de	NOU-C(number=sg)	prisonnier de guerre	mw_134887
Guerre	NOU-C(number=sg)	prisonnier de guerre	mw_134887
heeft	VRB(finiteness=fin,tense=pres)	hebben	
gemaekt	VRB(finiteness=pastpart)	maken	
,	PC		
bestaende	VRB(finiteness=prespart)	bestaan	
in	ADP(type=pre)	in	
200	NUM(type=card,position=prenom,representation=dig)	tweehonderd	
Ieren	NOU-C(number=pl)	Ier	
en	CONJ(type=coor)	en	
600	NUM(type=card,position=prenom,representation=dig)	zeshonderd	
Franschen	NOU-C(number=pl)	Frans	
,	PC		
daer	ADV(type=pron)	daaronder	mw_609527
onder	ADV(type=pron)	daaronder	mw_609527
2	NUM(type=card,position=prenom,representation=dig)	twee	
Colonels	NOU-C(number=pl)	kolonel	
en	CONJ(type=coor)	en	
40	NUM(type=card,position=prenom,representation=dig)	veertig	
andere	PD(type=indef,subtype=oth,position=prenom)	ander	
Officieren	NOU-C(number=pl)	officier	
,	PC		
en	CONJ(type=coor)	en	
heeft	VRB(finiteness=fin,tense=pres)	hebben	
daer	ADV(type=reg)	daar	
voorraad	NOU-C(number=sg)	voorraad	
gevonden	VRB(finiteness=pastpart)	vinden	
van	ADP(type=pre)	van	
4000	NUM(type=card,position=prenom,representation=dig)	vierduizend	
sakken	NOU-C(number=pl)	zak	
Koorn	NOU-C(number=sg)	koren	
,	PC		
nevens	ADP(type=pre)	nevens	
4	NUM(type=card,position=prenom,representation=dig)	vier	
stukken	NOU-C(number=pl)	stuk	
Canon	NOU-C(number=sg)	kanon	
.	PC		

Men	PD(type=pers,position=free)	men	
segt	VRB(finiteness=fin,tense=pres)	zeggen	
dat	CONJ(type=sub)	dat	
den	PD(type=d-p,subtype=art,position=prenom)	de	
Marquis	NOU-C(number=sg)	markies	
de	RES(type=for)	de	
Leganes	NOU-P	Leganés	
met	ADP(type=pre)	met	
de	PD(type=d-p,subtype=art,position=prenom)	de	
Spaensche	AA(degree=pos,position=prenom)	Spaans	
Troupen	NOU-C(number=pl)	troep	
naer	ADP(type=pre)	naar	
Nizza	NOU-P	Nizza	
is	VRB(finiteness=fin,tense=pres)	zijn	
gewent	VRB(finiteness=pastpart)	wenden	
,	PC		
om	ADP(type=pre)	om	
die	PD(type=d-p,subtype=oth,position=prenom)	die	
plaats	NOU-C(number=sg)	plaats	
te	ADP(type=pre)	te	
Water	NOU-C(number=sg)	water	
en	CONJ(type=coor)	en	
te	ADP(type=pre)	te	
Lande	NOU-C(number=sg)	land	
te	ADP(type=pre)	te	
belegeren	VRB(finiteness=inf)	belegeren	
.	PC		

Den	PD(type=d-p,subtype=art,position=prenom)	de	
Aarts-bisschop	NOU-C(number=sg)	aartsbisschop	
van	ADP(type=pre)	van	
Ambrun	NOU-P	Embrun	
soude	VRB(finiteness=fin,tense=past)	zullen	
de	PD(type=d-p,subtype=art,position=prenom)	de	
Sleutels	NOU-C(number=pl)	sleutel	
van	ADP(type=pre)	van	
die	PD(type=d-p,subtype=oth,position=prenom)	die	
Stad	NOU-C(number=sg)	stad	
hebben	VRB(finiteness=inf)	hebben	
tegen	ADV(type=reg)	tegen	
gebragt	VRB(finiteness=pastpart)	brengen	
,	PC		
en	CONJ(type=coor)	en	
dat	CONJ(type=sub)	dat	
Colmars	NOU-P	Colmars	
een	PD(type=indef,subtype=art,position=prenom)	een	
kleen	AA(degree=pos,position=prenom)	klein	
sterk	AA(degree=pos,position=prenom)	sterk	
Stedeken	NOU-C(number=sg)	stedetje	
,	PC		
in	ADP(type=pre)	in	
't	PD(type=d-p,subtype=art,position=prenom)	het	
Noord-Oosterdeel	NOU-C(number=sg)	noordoosterdeel	
des	PD(type=d-p,subtype=art,position=prenom)	de	
Lands	NOU-C(number=sg)	land	
Provence	NOU-P	Provence	
,	PC		
aen	ADP(type=pre)	aan	
't	PD(type=d-p,subtype=art,position=prenom)	het	
Riviertje	NOU-C(number=sg)	riviertje	
Verdon	NOU-P	Verdon	
,	PC		
by	ADP(type=pre)	bij	
de	PD(type=d-p,subtype=art,position=prenom)	de	
Alpes	NOU-P	Alpen	
gelegen	AA(degree=pos,position=free)	gelegen	
,	PC		
grensende	VRB(finiteness=prespart)	grenzen	
aen	ADP(type=pre)	aan	
't	PD(type=d-p,subtype=art,position=prenom)	het	
Graafschap	NOU-C(number=sg)	graafschap	
Nice	NOU-P	Nice	
,	PC		
was	VRB(finiteness=fin,tense=past)	zijn	
uytgeplonderd	VRB(finiteness=pastpart)	uitplunderen	
.	PC		

Den	PD(type=d-p,subtype=art,position=prenom)	de	
Raedt	NOU-C(number=sg)	raad	
van	ADP(type=pre)	van	
Staten	NOU-C(number=sg)	staat	
der	PD(type=d-p,subtype=art,position=prenom)	de	
Vereenigde	AA(degree=pos,position=prenom)	verenigd	
Nederlanden	NOU-C(number=pl)	Nederland	
maeckt	VRB(finiteness=fin,tense=pres)	maken	
by	ADP(type=pre)	bij	
desen	PD(type=d-p,position=free)	deze	
bekent	AA(degree=pos,position=free)	bekend	
,	PC		
dat	CONJ(type=sub)	dat	
omtrent	ADP(type=pre)	omtrent	
de	PD(type=d-p,subtype=art,position=prenom)	de	
Fortificatie-Wercken	NOU-C(number=pl)	fortificatiewerk	
der	PD(type=d-p,subtype=art,position=prenom)	de	
Stadt	NOU-C(number=sg)	stad	
Grave	NOU-P	Grave	
zijn	VRB(finiteness=fin,tense=pres)	zijn	
gecommitteert	VRB(finiteness=pastpart)	committeren	
seer	AA(degree=pos,position=free)	zeer	
enorme	AA(degree=pos,position=prenom)	enorm	
maliversatien	NOU-C(number=pl)	malversatie	
,	PC		
tot	ADP(type=pre)	tot	
excessive	AA(degree=pos,position=prenom)	excessief	
ondienst	NOU-C(number=sg)	ondienst	
van	ADP(type=pre)	van	
den	PD(type=d-p,subtype=art,position=prenom)	de	
Lande	NOU-C(number=sg)	land	
,	PC		
door	ADP(type=pre)	door	
de	PD(type=d-p,subtype=art,position=prenom)	de	
Aennemers	NOU-C(number=pl)	aannemer	
van	ADP(type=pre)	van	
dien	PD(type=d-p,position=free)	die	
,	PC		
der	PD(type=d-p,subtype=oth,position=prenom)	die	
selve	PD(type=d-p,subtype=oth,position=prenom)	zelve	
Medestanders	NOU-C(number=pl)	medestander	
en	CONJ(type=coor)	en	
de	PD(type=d-p,subtype=art,position=prenom)	de	
Participanten	NOU-C(number=pl)	participant	
,	PC		
en	CONJ(type=coor)	en	
namentlijck	AA(degree=pos,position=free)	namelijk	
door	ADP(type=pre)	door	
Borgermeester	NOU-C(number=sg)	burgemeester	
Symon	NOU-P	Simon	
Berents	NOU-P	Berents	
,	PC		
de	PD(type=d-p,subtype=art,position=prenom)	de	
Huysvrou	NOU-C(number=sg)	huisvrouw	
van	ADP(type=pre)	van	
vander	NOU-P	Van der Borst	mw_26728
Borst	NOU-P	Van der Borst	mw_26728
,	PC		
Johan	NOU-P	Johan	
van	NOU-P	Van den Kerkhof	mw_219866
den	NOU-P	Van den Kerkhof	mw_219866
Kerkhof	NOU-P	Van den Kerkhof	mw_219866
,	PC		
Otto	NOU-P	Otto	
van	NOU-P	Van Elderum	mw_223774
Elderum	NOU-P	Van Elderum	mw_223774
,	PC		
en	CONJ(type=coor)	en	
Thomas	NOU-P	Thomas	
van	NOU-P	Van Beest	mw_326503
Beest	NOU-P	Van Beest	mw_326503
,	PC		
Capiteyn	NOU-C(number=sg)	kapitein-luitenant	mw_739355
Luytenant	NOU-C(number=sg)	kapitein-luitenant	mw_739355
van	ADP(type=pre)	van	
de	PD(type=d-p,subtype=art,position=prenom)	de	
Compagnie	NOU-C(number=sg)	compagnie	
,	PC		
geleyt	VRB(finiteness=pastpart)	leiden	
by	ADP(type=pre)	bij	
den	PD(type=d-p,subtype=art,position=prenom)	de	
Heer	NOU-C(number=sg)	heer	
van	ADP(type=pre)	van	
Walenburg	NOU-P	Walenburg	
,	PC		
mitsgaders	ADV(type=reg)	mitsgaders	
Hendrick	NOU-P	Hendrik	
van	NOU-P	Van Noort	mw_891214
Noort	NOU-P	Van Noort	mw_891214
,	PC		
Commis	NOU-C(number=sg)	commies	
van	ADP(type=pre)	van	
't	PD(type=d-p,subtype=art,position=prenom)	het	
Fort	NOU-C(number=sg)	fort	
St.	NOU-P(WF=abbr)	Sint-Andries	mw_219705
Andries	NOU-P(WF=abbr)	Sint-Andries	mw_219705
,	PC		
en	CONJ(type=coor)	en	
desselfs	PD(type=d-p,position=free)	dezelve	
Swager	NOU-C(number=sg)	zwager	
Adriaen	NOU-P	Adriaan	
de	NOU-P	De Bie	mw_11759
Bie	NOU-P	De Bie	mw_11759
,	PC		
als	CONJ(type=coor)	alsmede	mw_626210
mede	CONJ(type=coor)	alsmede	mw_626210
den	PD(type=d-p,subtype=art,position=prenom)	de	
Ingenieur	NOU-C(number=sg)	ingenieur	
Elieser	NOU-P	Elieser	
Minten	NOU-P	Minten	
,	PC		
aen	ADP(type=pre)	aan	
den	PD(type=d-p,position=free)	die	
welcken	PD(type=w-p,position=free)	welk	
onder	ADP(type=pre)	onder	
anderen	PD(type=indef,position=free)	ander	
den	PD(type=d-p,subtype=art,position=prenom)	de	
toesicht	NOU-C(number=sg)	toezicht	
van	ADP(type=pre)	van	
de	PD(type=d-p,subtype=art,position=prenom)	de	
voorsz	AA(degree=pos,position=prenom,WF=abbr)	voorzegd	
.	PC		

Wercken	NOU-C(number=pl)	werk	
was	VRB(finiteness=fin,tense=past)	zijn	
aenbevolen	VRB(finiteness=pastpart)	aanbevelen	
geweest	VRB(finiteness=pastpart)	zijn	
;	PC		
en	CONJ(type=coor)	en	
nademael	CONJ(type=sub)	nademaal	
alle	PD(type=indef,position=free)	al	
de	PD(type=d-p,subtype=art,position=prenom)	de	
voorsz	AA(degree=pos,position=prenom,WF=abbr)	voorzegd	
.	PC		

Personen	NOU-C(number=pl)	persoon	
voorvluchtig	AA(degree=pos,position=free)	voorvluchtig	
zijn	VRB(finiteness=fin,tense=pres)	zijn	
,	PC		
en	CONJ(type=coor)	en	
de	PD(type=d-p,subtype=art,position=prenom)	de	
Justitie	NOU-C(number=sg)	justitie	
,	PC		
ten	ADP(type=pre)+PD(type=d-p,subtype=art,position=prenom)	te+het	
beste	NOU-C(number=sg)	beste	
van	ADP(type=pre)	van	
de	PD(type=d-p,subtype=art,position=prenom)	de	
gemeene	AA(degree=pos,position=prenom)	gemeen	
Sake	NOU-C(number=sg)	zaak	
,	PC		
daer	ADV(type=pron)	daaraan	mw_398019
aen	ADV(type=pron)	daaraan	mw_398019
ten	ADP(type=pre)+PD(type=d-p,subtype=art,position=prenom)	te+het	
hoogsten	NOU-C(number=sg)	hoogste	
gelegen	AA(degree=pos,position=free)	gelegen	
is	VRB(finiteness=fin,tense=pres)	zijn	
,	PC		
dat	CONJ(type=sub)	dat	
alle	PD(type=indef,position=free)	al	
deselve	PD(type=d-p,position=free)	dezelve	
werden	VRB(finiteness=fin,tense=pres)	worden	
ontdeckt	VRB(finiteness=pastpart)	ontdekken	
en	CONJ(type=coor)	en	
geapprehendeert	VRB(finiteness=pastpart)	apprehenderen	
,	PC		
ten	CONJ(type=sub)	teneinde	mw_123946
eynde	CONJ(type=sub)	teneinde	mw_123946
zy	PD(type=pers,position=free)	zijlieden	mw_942617
luyden	PD(type=pers,position=free)	zijlieden	mw_942617
over	ADP(type=pre)	over	
hare	PD(type=poss,position=prenom)	haar	
gepleegde	AA(degree=pos,position=prenom)	gepleegd	
Maliversatie	NOU-C(number=sg)	malversatie	
en	CONJ(type=coor)	en	
begane	AA(degree=pos,position=prenom)	begaan	
Schelmstucken	NOU-C(number=pl)	schelmstuk	
condigne	AA(degree=pos,position=prenom)	condigne	
Straffe	NOU-C(number=sg)	straf	
mogen	VRB(finiteness=fin,tense=pres)	mogen	
erlangen	VRB(finiteness=inf)	erlangen	
,	PC		
soo	ADV(type=reg)	zo	
wert	VRB(finiteness=fin,tense=pres)	worden	
aen	ADP(type=pre)	aan	
een	PD(type=indef,position=free)	eenieder	mw_749336
yder	PD(type=indef,position=free)	eenieder	mw_749336
,	PC		
wie	PD(type=w-p,position=free)	wie	
het	PD(type=pers,position=free)	het	
zy	VRB(finiteness=fin,tense=pres)	zijn	
,	PC		
belooft	VRB(finiteness=pastpart)	beloven	
een	PD(type=indef,subtype=art,position=prenom)	een	
Præmie	NOU-C(number=sg)	premie	
van	ADP(type=pre)	van	
een	PD(type=indef,subtype=art,position=prenom)	een	
100	NUM(type=card,position=prenom,representation=dig)	honderd	
Silvere	AA(degree=pos,position=prenom)	zilveren	
Ducatons	NOU-C(number=pl)	dukaton	
voor	ADP(type=pre)	voor	
yder	PD(type=indef,position=free)	ieder	
der	PD(type=d-p,subtype=art,position=prenom)	de	
voorsz	AA(degree=pos,position=prenom,WF=abbr)	voorzegd	
.	PC		

Personen	NOU-C(number=pl)	persoon	
,	PC		
die	PD(type=d-p,position=free)	die	
zy	PD(type=pers,position=free)	zijlieden	mw_9111
luyden	PD(type=pers,position=free)	zijlieden	mw_9111
sullen	VRB(finiteness=fin,tense=pres)	zullen	
weten	VRB(finiteness=inf)	weten	
machtig	AA(degree=pos,position=free)	machtig	
te	ADP(type=pre)	te	
werden	VRB(finiteness=inf)	worden	
,	PC		
of	CONJ(type=coor)	of	
bekent	AA(degree=pos,position=free)	bekend	
te	ADP(type=pre)	te	
maken	VRB(finiteness=inf)	maken	
,	PC		
sodanig	ADV(type=reg)	zodanig	
,	PC		
dat	CONJ(type=sub)	dat	
deselve	PD(type=d-p,position=free)	dezelve	
in	ADP(type=pre)	in	
apprehentie	NOU-C(number=sg)	apprehensie	
komen	VRB(finiteness=fin,tense=pres)	komen	
,	PC		
en	CONJ(type=coor)	en	
sal	VRB(finiteness=fin,tense=pres)	zullen	
des	PD(type=d-p,subtype=oth,position=prenom)	dezelve	mw_55210
selfs	PD(type=d-p,subtype=oth,position=prenom)	dezelve	mw_55210
Name	NOU-C(number=sg)	naam	
werden	VRB(finiteness=inf)	worden	
gesecreteert	VRB(finiteness=pastpart)	secreteren	
.	PC		

Cadix	NOU-P	Cádiz	
den	PD(type=d-p,subtype=art,position=prenom)	de	
14	NUM(type=ord,position=prenom,representation=dig)	veertiende	
July	NOU-C(number=sg)	julius	
.	PC		

Den	PD(type=d-p,subtype=art,position=prenom)	de	
30	NUM(type=ord,position=prenom,representation=dig)	dertigste	
Juny	NOU-C(number=sg)	junius	
arriveerde	VRB(finiteness=fin,tense=past)	arriveren	
alhier	ADV(type=reg)	alhier	
de	PD(type=d-p,subtype=art,position=prenom)	de	
St.	NOU-P(WF=abbr)	Sint-Jan Baptista	mw_793336
Jan	NOU-P(WF=abbr)	Sint-Jan Baptista	mw_793336
Baptista	NOU-P(WF=abbr)	Sint-Jan Baptista	mw_793336
,	PC		
Capt	NOU-C(number=sg,WF=abbr)	kapitein	
.	PC		

Christoval	NOU-P	Christoval	
Madrillano	NOU-P	Madrillano	
,	PC		
Genuees	NOU-C(number=sg)	Genuees	
,	PC		
van	ADP(type=pre)	van	
Lisbon	NOU-P	Lissabon	
;	PC		
St.	NOU-P(WF=abbr)	Sint-Pieter	mw_768673
Pieter	NOU-P(WF=abbr)	Sint-Pieter	mw_768673
en	CONJ(type=coor)	en	
St.	NOU-P(WF=abbr)	Sint-Paulus	mw_348145
Paulus	NOU-P(WF=abbr)	Sint-Paulus	mw_348145
,	PC		
Francisco	NOU-P	Francisco	
Scanavino	NOU-P	Scanavino	
,	PC		
Genuees	NOU-C(number=sg)	Genuees	
,	PC		
van	ADP(type=pre)	van	
Lisbon	NOU-P	Lissabon	
;	PC		
en	CONJ(type=coor)	en	
de	PD(type=d-p,subtype=art,position=prenom)	de	
Dolphyn	NOU-P	Dolfijn	
,	PC		
Matthys	NOU-P	Matthijs	
Matthysen	NOU-P	Matthijsen	
,	PC		
Hollander	NOU-C(number=sg)	Hollander	
,	PC		
van	ADP(type=pre)	van	
St.	NOU-P(WF=abbr)	Sint-Sebastiaan	mw_535249
Sebastiaen	NOU-P(WF=abbr)	Sint-Sebastiaan	mw_535249
.	PC		

Den	PD(type=d-p,subtype=art,position=prenom)	de	
eersten	NUM(type=ord,position=prenom,representation=let)	eerste	
July	NOU-C(number=sg)	julius	
St.	NOU-P(WF=abbr)	Sint-Antonius	mw_203818
Anthonio	NOU-P(WF=abbr)	Sint-Antonius	mw_203818
de	RES(type=for)	de	
Padua	NOU-P	Padua	
,	PC		
Juan	NOU-P	Juan	
Rodriguez	NOU-P	Rodriguez	
Silva	NOU-P	Silva	
,	PC		
Portugees	NOU-C(number=sg)	Portugees	
,	PC		
van	ADP(type=pre)	van	
Ribadeo	NOU-P	Ribadeo	
.	PC		

Den	PD(type=d-p,subtype=art,position=prenom)	de	
2	NUM(type=ord,position=free,representation=dig)	tweede	
dito	NOU-C(number=sg)	dito	
Nostra	RES(type=for)	nostra	
Signora	RES(type=for)	signora	
de	RES(type=for)	de	
Loretto	NOU-P	Loretto	
,	PC		
Angustino	NOU-P(WF=mis)	Augustino	
Germano	NOU-P	Germano	
,	PC		
Genuees	NOU-C(number=sg)	Genuees	
,	PC		
van	ADP(type=pre)	van	
Genua	NOU-P	Genua	
;	PC		
en	CONJ(type=coor)	en	
Nostra	RES(type=for)	nostra	
Signora	RES(type=for)	signora	
de	RES(type=for)	de	
la	RES(type=for)	la	
Misericordia	RES(type=for)	misericordia	
,	PC		
Jacomo	NOU-P	Jacomo	
Germano	NOU-P	Germano	
,	PC		
Genuees	NOU-C(number=sg)	Genuees	
,	PC		
van	ADP(type=pre)	van	
Genua	NOU-P	Genua	
.	PC		

Den	PD(type=d-p,subtype=art,position=prenom)	de	
6	NUM(type=ord,position=free,representation=dig)	zesde	
de	PD(type=d-p,subtype=art,position=prenom)	de	
Koning	NOU-C(number=sg)	koning	
David	NOU-P	David	
,	PC		
Jacob	NOU-P	Jakob	
Peyn	NOU-P	Peyn	
,	PC		
Hollander	NOU-C(number=sg)	Hollander	
,	PC		
van	ADP(type=pre)	van	
Salé	NOU-P	Salé	
.	PC		

Den	PD(type=d-p,subtype=art,position=prenom)	de	
9	NUM(type=ord,position=free,representation=dig)	negende	
de	PD(type=d-p,subtype=art,position=prenom)	de	
Tryal	NOU-P	Tryal	
,	PC		
Henry	NOU-P	Henry	
Wester	NOU-P	Wester	
,	PC		
Engelschman	NOU-C(number=sg)	Engelsman	
van	ADP(type=pre)	van	
Seville	NOU-P	Sevilla	
.	PC		

Den	PD(type=d-p,subtype=art,position=prenom)	de	
11	NUM(type=ord,position=free,representation=dig)	elfde	
de	PD(type=d-p,subtype=art,position=prenom)	de	
Postillion	NOU-C(number=sg)	postiljon	
van	ADP(type=pre)	van	
Cadix	NOU-P	Cádiz	
,	PC		
Cornelis	NOU-P	Cornelis	
de	NOU-P	De Jager	mw_333605
Jager	NOU-P	De Jager	mw_333605
,	PC		
Hollander	NOU-C(number=sg)	Hollander	
,	PC		
van	ADP(type=pre)	van	
Amsterdam	NOU-P	Amsterdam	
.	PC		

Den	PD(type=d-p,subtype=art,position=prenom)	de	
29	NUM(type=ord,position=prenom,representation=dig)	negenentwintigste	
Juny	NOU-C(number=sg)	junius	
vertrok	VRB(finiteness=fin,tense=past)	vertrekken	
van	ADP(type=pre)	van	
hier	ADV(type=reg)	hier	
de	PD(type=d-p,subtype=art,position=prenom)	de	
Martin	NOU-P	Martin	
,	PC		
William	NOU-P	William	
Leigh	NOU-P	Leigh	
,	PC		
Engelschman	NOU-C(number=sg)	Engelsman	
,	PC		
na	ADP(type=pre)	na	
Barbaryen	NOU-P	Barbarije	
.	PC		

De	PD(type=d-p,subtype=art,position=prenom)	de	
2	NUM(type=ord,position=prenom,representation=dig)	tweede	
July	NOU-C(number=sg)	julius	
de	PD(type=d-p,subtype=art,position=prenom)	de	
Martin	NOU-P	Martin	
,	PC		
Andrew	NOU-P	Andrew	
Way	NOU-P	Way	
,	PC		
Engelschman	NOU-C(number=sg)	Engelsman	
,	PC		
na	ADP(type=pre)	na	
Terreneuf	NOU-P	Terraneuf	
.	PC		

Den	PD(type=d-p,subtype=art,position=prenom)	de	
12	NUM(type=ord,position=prenom,representation=dig)	twaalfde	
de	PD(type=d-p,subtype=art,position=prenom)	de	
Sterre	NOU-P	Sterre	
,	PC		
Mathias	NOU-P	Mathias	
Puso	NOU-P	Puso	
,	PC		
Genuees	NOU-C(number=sg)	Genuees	
;	PC		
de	PD(type=d-p,subtype=art,position=prenom)	de	
Good	RES(type=for)	good	
Succes	RES(type=for)	succes	
,	PC		
Robert	NOU-P	Robert	
Nevil	NOU-P	Nevil	
,	PC		
beide	PD(type=indef,position=free)	beide	
na	ADP(type=pre)	na	
Londen	NOU-P	Londen	
,	PC		
en	CONJ(type=coor)	en	
de	PD(type=d-p,subtype=art,position=prenom)	de	
Eagle	NOU-P	Eagle	
,	PC		
John	NOU-P	John	
Manly	NOU-P	Manly	
,	PC		
op	ADP(type=pre)	op	
Hamburg	NOU-P	Hamburg	
,	PC		
de	PD(type=d-p,subtype=art,position=prenom)	de	
twee	NUM(type=card,position=prenom,representation=let)	twee	
laatste	AA(degree=sup,position=prenom)	laat	
zyn	VRB(finiteness=fin,tense=pres)	zijn	
Engelschen	NOU-C(number=pl)	Engelsen	
;	PC		
het	PD(type=d-p,subtype=art,position=prenom)	het	
Wapen	NOU-C(number=sg)	wapen	
van	ADP(type=pre)	van	
Genua	NOU-P	Genua	
,	PC		
Joseph	NOU-P	Jozef	
Vivjano	NOU-P(WF=mis)	Viviano	
;	PC		
Jerusalem	NOU-P	Jeruzalem	
,	PC		
Nicolaes	NOU-P	Nicolaas	
Rezzo	NOU-P	Rezzo	
,	PC		
beide	PD(type=indef,position=free)	beide	
Genueesen	NOU-C(number=pl)	Genuees	
,	PC		
en	CONJ(type=coor)	en	
de	PD(type=d-p,subtype=art,position=prenom)	de	
Prins	NOU-C(number=sg)	prins	
van	ADP(type=pre)	van	
Polen	NOU-P	Polen	
,	PC		
Augustyn	NOU-P	Augustijn	
Bons	NOU-P	Bons	
,	PC		
alle	PD(type=indef,position=free)	al	
na	ADP(type=pre)	na	
Amsterdam	NOU-P	Amsterdam	
.	PC		

De	PD(type=d-p,subtype=art,position=prenom)	de	
Vloot	NOU-C(number=sg)	vloot	
na	ADP(type=pre)	na	
Nova	NOU-P	Nova Hispania	mw_277556
Hispania	NOU-P	Nova Hispania	mw_277556
heeft	VRB(finiteness=fin,tense=pres)	inhebben	mw_390876
de	PD(type=d-p,subtype=art,position=prenom)	de	
Lading	NOU-C(number=sg)	lading	
in	VRB(finiteness=fin,tense=pres)	inhebben	mw_390876
,	PC		
en	CONJ(type=coor)	en	
leyt	VRB(finiteness=fin,tense=pres)	gereedliggen	mw_294527
gereed	VRB(finiteness=fin,tense=pres)	gereedliggen	mw_294527
om	ADP(type=pre)	om	
in	ADP(type=pre)	in	
2	NUM(type=card,position=prenom,representation=dig)+NUM(type=card,position=prenom,representation=dig)	twee+drie	
