Dewyl	CONJ(type=sub)	dewijl	
de	PD(type=d-p,subtype=art,position=prenom)	de	
jongste	NOU-C(number=sg)	jongste	
geleek	VRB(finiteness=fin,tense=past)	gelijken	
niet	ADV(type=reg)	niet	
kwalyk	AA(degree=pos,position=free)	kwalijk	
na	ADP(type=pre)	na	
de	PD(type=d-p,subtype=art,position=prenom)	de	
volle	AA(degree=pos,position=prenom)	vol	
Maan	NOU-C(number=sg)	maan	
,	PC	,	
vermits	CONJ(type=sub)	vermits	
de	PD(type=d-p,subtype=art,position=prenom)	de	
wangen	NOU-C(number=pl)	wang	
en	CONJ(type=coor)	en	
de	PD(type=d-p,subtype=art,position=prenom)	de	
kin	NOU-C(number=sg)	kin	
,	PC	,	
door	ADP(type=pre)	door	
hun	PD(type=poss,position=prenom)	hun	
overdaadige	AA(degree=pos,position=prenom)	overdadig	
vetheyt	NOU-C(number=sg)	vetheid	
,	PC	,	
de	PD(type=d-p,subtype=oth,position=prenom)	dezelve	mw_186
selve	PD(type=d-p,subtype=oth,position=prenom)	dezelve	mw_186
breedte	NOU-C(number=sg)	breedte	
als	CONJ(type=sub)	als	
het	PD(type=d-p,subtype=art,position=prenom)	het	
voorhoofd	NOU-C(number=sg)	voorhoofd	
hadden	VRB(finiteness=fin,tense=past)	hebben	
en	CONJ(type=coor)	en	
't	PD(type=d-p,subtype=art,position=prenom)	het	
aanzigt	NOU-C(number=sg)	aanzicht	
van	ADP(type=pre)	van	
d	PD(type=d-p,subtype=art,position=prenom)	de	
'	PC	'	
oudste	NOU-C(number=sg)	oudste	
,	PC	,	
die	PD(type=d-p,position=free)	die	
vry	AA(degree=pos,position=free)	vrij	
wat	ADV(type=reg)	wat	
magerder	AA(degree=comp,position=free)	mager	
was	VRB(finiteness=fin,tense=past)	zijn	
,	PC	,	
liep	VRB(finiteness=fin,tense=past)	toelopen	mw_267
soo	ADV(type=reg)	zo	
spits	AA(degree=pos,position=free)	spits	
toe	VRB(finiteness=fin,tense=past)	toelopen	mw_267
,	PC	,	
dat	CONJ(type=sub)	dat	
het	PD(type=d-p,subtype=art,position=prenom)	het	
onderste	NOU-C(number=sg)	onderste	
van	ADP(type=pre)	van	
de	PD(type=d-p,subtype=art,position=prenom)	de	
kin	NOU-C(number=sg)	kin	
naauwelyks	ADV(type=reg)	nauwelijks	
zoo	ADV(type=reg)	zo	
breed	AA(degree=pos,position=free)	breed	
was	VRB(finiteness=fin,tense=past)	zijn	
als	CONJ(type=sub)	als	
een	PD(type=indef,subtype=art,position=prenom)	een	
dubbelde	AA(degree=pos,position=prenom)	dubbel	
stuiver	NOU-C(number=sg)	stuiver	
.	PC	.	

Wat	PD(type=w-p,position=free)	wat	
's	VRB(finiteness=fin,tense=pres)	zijn	
dit	PD(type=d-p,position=free)	dit	
voor	ADP(type=pre)	voor	
slag	NOU-C(number=sg)	slag	
van	ADP(type=pre)	van	
volk	NOU-C(number=sg)	volk	
,	PC	,	
vroeg	VRB(finiteness=fin,tense=past)	vragen	
ik	PD(type=pers,position=free)	ik	
aan	ADP(type=pre)	aan	
myn	PD(type=poss,position=prenom)	mijn	
Leidsman	NOU-C(number=sg)	leidsman	
;	PC	;	
en	CONJ(type=coor)	en	
wat	PD(type=w-p,position=free)	wat	
is	VRB(finiteness=fin,tense=pres)	zijn	
doch	ADV(type=reg)	doch	
d	PD(type=d-p,subtype=art,position=prenom)	de	
'	PC	'	
oorsaak	NOU-C(number=sg)	oorzaak	
,	PC	,	
dat	CONJ(type=sub)	dat	
deese	PD(type=d-p,subtype=oth,position=prenom)	deze	
Heeren	NOU-C(number=pl)	heer	
'	PC	'	
er	ADV(type=pron)	erin	mw_202
sulck	PD(type=d-p,position=free)	zulk	
een	PD(type=indef,subtype=art,position=prenom)	een	
sin	NOU-C(number=sg)	zin	
in	ADV(type=pron)	erin	mw_202
hebben	VRB(finiteness=fin,tense=pres)	hebben	
?	PC	?	

't	PD(type=pers,position=free)	het	
Zyn	VRB(finiteness=fin,tense=pres)	zijn	
Boerinnen	NOU-C(number=pl)	boerin	
,	PC	,	
gaf	VRB(finiteness=fin,tense=past)	geven	
hy	PD(type=pers,position=free)	hij	
my	PD(type=pers,position=free)	ik	
ten	ADP(type=pre)+PD(type=d-p,subtype=art,position=prenom)	te+het	
antwoord	NOU-C(number=sg)	antwoord	
,	PC	,	
gelyk	CONJ(type=sub)	gelijk	
gy	PD(type=pers,position=free)	gij	
aan	ADP(type=pre)	aan	
de	PD(type=d-p,subtype=art,position=prenom)	de	
kleeding	NOU-C(number=sg)	kleding	
wel	ADV(type=reg)	wel	
sien	VRB(finiteness=inf)	zien	
kunt	VRB(finiteness=fin,tense=pres)	kunnen	
;	PC	;	
sy	PD(type=pers,position=free)	zij	
syn	VRB(finiteness=fin,tense=pres)	zijn	
hier	ADV(type=reg)	hier	
in	VRB(finiteness=pastpart)	inkomen	mw_224
gekomen	VRB(finiteness=pastpart)	inkomen	mw_224
,	PC	,	
terwyl	CONJ(type=sub)	terwijl	
wy	PD(type=pers,position=free)	wij	
in	ADP(type=pre)	in	
d	PD(type=d-p,subtype=art,position=prenom)	de	
'	PC	'	
andere	NUM(type=ord,position=prenom,representation=let)	ander	
kamer	NOU-C(number=sg)	kamer	
syn	VRB(finiteness=fin,tense=pres)	zijn	
geweest	VRB(finiteness=pastpart)	zijn	
;	PC	;	
en	CONJ(type=coor)	en	
wat	PD(type=w-p,position=free)	wat	
uw	PD(type=poss,position=prenom)	uw	
andere	NUM(type=ord,position=prenom,representation=let)	ander	
vraag	NOU-C(number=sg)	vraag	
belangd	VRB(finiteness=fin,tense=pres)	belangen	
,	PC	,	
te	ADP(type=pre)	te	
weten	VRB(finiteness=inf)	weten	
,	PC	,	
waarom	ADV(type=pron)	waarom	
'	PC	'	
er	ADV(type=pron)	erin	mw_201
deese	PD(type=d-p,subtype=oth,position=prenom)	deze	
Heeren	NOU-C(number=pl)	heer	
sulk	PD(type=d-p,position=free)	zulk	
een	PD(type=indef,subtype=art,position=prenom)	een	
sin	NOU-C(number=sg)	zin	
in	ADV(type=pron)	erin	mw_201
hebben	VRB(finiteness=fin,tense=pres)	hebben	
,	PC	,	
dat	PD(type=d-p,position=free)	dat	
komt	VRB(finiteness=fin,tense=pres)	komen	
alleenelyk	ADV(type=reg)	alleenlijk	
daar	ADV(type=pron)	daarvandaan	mw_94
van	ADV(type=pron)	daarvandaan	mw_94
daan	ADV(type=pron)	daarvandaan	mw_94
,	PC	,	
om	CONJ(type=sub)+PD(type=pers,position=free)	omdat+zij	mw_175
datse	CONJ(type=sub)+PD(type=pers,position=free)	omdat+zij	mw_175
niet	ADV(type=reg)	niet	
gewend	AA(degree=pos,position=free)	gewend	
syn	VRB(finiteness=fin,tense=pres)	zijn	
sulk	PD(type=d-p,subtype=oth,position=prenom)	zulk	
soort	NOU-C(number=sg)	soort	
van	ADP(type=pre)	van	
volk	NOU-C(number=sg)	volk	
in	ADP(type=pre)	in	
deese	PD(type=d-p,subtype=oth,position=prenom)	deze	
huisen	NOU-C(number=pl)	huis	
te	ADP(type=pre)	te	
vinden	VRB(finiteness=inf)	vinden	
;	PC	;	
ten	ADP(type=pre)+PD(type=d-p,subtype=art,position=prenom)	te+het	
anderen	NUM(type=ord,position=free,representation=let)	ander	
hebben	VRB(finiteness=fin,tense=pres)	hebben	
zy	PD(type=pers,position=free)	zij	
d	PD(type=d-p,subtype=art,position=prenom)	de	
'	PC	'	
inbeelding	NOU-C(number=sg)	inbeelding	
,	PC	,	
datse	CONJ(type=sub)+PD(type=pers,position=free)	dat+zij	
min	ADV(type=reg)	min	
gebruikt	VRB(finiteness=pastpart)	gebruiken	
syn	VRB(finiteness=fin,tense=pres)	zijn	
als	CONJ(type=sub)	als	
de	PD(type=d-p,subtype=art,position=prenom)	de	
Juffers	NOU-C(number=pl)	juffer	
,	PC	,	
en	CONJ(type=coor)	en	
ondertusschen	ADV(type=reg)	ondertussen	
is	VRB(finiteness=fin,tense=pres)	zijn	
het	PD(type=pers,position=free)	het	
seeker	AA(degree=pos,position=free)	zeker	
,	PC	,	
dat	CONJ(type=sub)	dat	
'	PC	'	
er	ADV(type=pron)	erop	mw_203
de	PD(type=d-p,subtype=art,position=prenom)	de	
Schippers	NOU-C(number=pl)	schipper	
en	CONJ(type=coor)	en	
Boeren	NOU-C(number=pl)	boer	
al	ADV(type=reg)	al	
over	ADP(type=pre)	over	
vyf	NUM(type=card,position=prenom,representation=let)	vijf	
jaaren	NOU-C(number=pl)	jaar	
op	ADV(type=pron)	erop	mw_203
hebbe	VRB(finiteness=fin,tense=pres)	hebben	
sitten	VRB(finiteness=inf)	zitten	
ky	VRB(finiteness=inf,WF=mis)	kijken	mw_56
ken	VRB(finiteness=inf,WF=mis)	kijken	mw_56
.	PC	.	

Zy	PD(type=pers,position=free)	zij	
syn	VRB(finiteness=fin,tense=pres)	zijn	
hier	ADV(type=reg)	hier	
noch	ADV(type=reg)	nog	
nieuw	AA(degree=pos,position=free)	nieuw	
en	CONJ(type=coor)	en	
onbekend	AA(degree=pos,position=free)	onbekend	
,	PC	,	
vervolgde	VRB(finiteness=fin,tense=past)	vervolgen	
hy	PD(type=pers,position=free)	hij	
,	PC	,	
maar	CONJ(type=coor)	maar	
't	PD(type=pers,position=free)	het	
sal	VRB(finiteness=fin,tense=pres)	zullen	
geen	PD(type=indef,subtype=oth,position=prenom)	geen	
twee	NUM(type=card,position=prenom,representation=let)	twee	
maande	NOU-C(number=pl)	maand	
aanloopen	VRB(finiteness=inf)	aanlopen	
,	PC	,	
of	CONJ(type=coor)	of	
niemand	PD(type=indef,position=free)	niemand	
sal	VRB(finiteness=fin,tense=pres)	zullen	
se	PD(type=pers,position=free)	zij	
willen	VRB(finiteness=inf)	willen	
aansien	VRB(finiteness=inf)	aanzien	
;	PC	;	
want	CONJ(type=coor)	want	
se	PD(type=pers,position=free)	zij	
syn	VRB(finiteness=fin,tense=pres)	zijn	
alsoo	ADV(type=reg)	alzo	
boersch	AA(degree=pos,position=free)	boers	
in	ADP(type=pre)	in	
hun	PD(type=poss,position=prenom)	hun	
ommegang	NOU-C(number=sg)	omgang	
,	PC	,	
als	CONJ(type=coor)	als	
in	ADP(type=pre)	in	
hun	PD(type=poss,position=prenom)	hun	
klee-ding	NOU-C(number=sg)	kleding	
,	PC	,	
en	CONJ(type=coor)	en	
wat	PD(type=w-p,position=free)	wat	
hun	PD(type=poss,position=prenom)	hun	
schoonheid	NOU-C(number=sg)	schoonheid	
belangd	VRB(finiteness=fin,tense=pres)	belangen	
,	PC	,	
daar	ADV(type=reg)	daar	
sullen	VRB(finiteness=fin,tense=pres)	zullen	
'	PC	'	
er	ADV(type=reg)	er	
seer	AA(degree=pos,position=free)	zeer	
weinig	PD(type=indef,position=free)	weinig	
te	ADP(type=pre)	te	
vinden	VRB(finiteness=inf)	vinden	
sijn	VRB(finiteness=fin,tense=pres)	zijn	
,	PC	,	
die	PD(type=d-p,position=free)	die	
hen	PD(type=pers,position=free)	zij	
daar	ADV(type=pron)	daarom	mw_103
om	ADV(type=pron)	daarom	mw_103
soeken	VRB(finiteness=inf)	zoeken	
sullen	VRB(finiteness=fin,tense=pres)	zullen	
.	PC	.	

Daar	ADV(type=pron)	daardoor	mw_126
vaart	VRB(finiteness=fin,tense=pres)	varen	
de	PD(type=d-p,subtype=art,position=prenom)	de	
levendige	AA(degree=pos,position=prenom)	levendig	
duivel	NOU-C(number=sg)	duivel	
door	ADV(type=pron)	daardoor	mw_126
riep	VRB(finiteness=fin,tense=past)	roepen	
de	PD(type=d-p,subtype=art,position=prenom)	de	
Waardt	NOU-C(number=sg)	waard	
,	PC	,	
soo	CONJ(type=sub)	zoals	mw_66
als	CONJ(type=sub)	zoals	mw_66
myn	PD(type=poss,position=prenom)	mijn	
Leydsman	NOU-C(number=sg)	leidsman	
de	PD(type=d-p,subtype=art,position=prenom)	de	
laatste	AA(degree=sup,position=prenom)	laat	
woorden	NOU-C(number=pl)	woord	
even	AA(degree=pos,position=free)	even	
geuit	VRB(finiteness=pastpart)	uiten	
had	VRB(finiteness=fin,tense=past)	hebben	
,	PC	,	
wat	PD(type=w-p,position=free)	wat	
sal	VRB(finiteness=fin,tense=pres)	zullen	
dat	PD(type=d-p,subtype=oth,position=prenom)	dat	
raasen	NOU-C(number=sg)	razen	
al	ADV(type=reg)	alweder	mw_57
weer	ADV(type=reg)	alweder	mw_57
beduyden	VRB(finiteness=inf)	beduiden	
.	PC	.	

Op	ADP(type=pre)	op	
deezen	PD(type=d-p,subtype=oth,position=prenom)	deze	
galm	NOU-C(number=sg)	galm	
keerde	VRB(finiteness=fin,tense=past)	keren	
ik	PD(type=pers,position=free)	ik	
het	PD(type=d-p,subtype=art,position=prenom)	het	
hoofd	NOU-C(number=sg)	hoofd	
,	PC	,	
en	CONJ(type=coor)	en	
hoorde	VRB(finiteness=fin,tense=past)	horen	
twee	NUM(type=card,position=free,representation=let)	twee	
van	ADP(type=pre)	van	
die	PD(type=d-p,subtype=oth,position=prenom)	die	
VVaardinnen	NOU-C(number=pl)	waardin	
,	PC	,	
die	PD(type=d-p,position=free)	die	
daar	ADV(type=reg)	daar	
dagelyks	ADV(type=reg)	dagelijks	
met	ADP(type=pre)	met	
haar	PD(type=poss,position=prenom)	haar	
Hoertjes	NOU-C(number=pl)	hoertje	
kwamen	VRB(finiteness=fin,tense=past)	komen	
,	PC	,	
malkander	PD(type=recip,position=free)	malkander	
dapper	AA(degree=pos,position=free)	dapper	
uytschelden	VRB(finiteness=inf)	uitschelden	
,	PC	,	
en	CONJ(type=coor)	en	
de	PD(type=d-p,subtype=art,position=prenom)	de	
afgryselykste	AA(degree=sup,position=prenom)	afgrijselijk	
dingen	NOU-C(number=pl)	ding	
des	PD(type=d-p,subtype=art,position=prenom)	de	
werelds	NOU-C(number=sg)	wereld	
verwyten	VRB(finiteness=inf)	verwijten	
.	PC	.	

Onder	ADP(type=pre)	onder	
anderen	PD(type=indef,position=free)	ander	
zey	VRB(finiteness=fin,tense=past)	zeggen	
de	PD(type=d-p,subtype=art,position=prenom)	de	
eene	NUM(type=card,position=free,representation=let)	een	
,	PC	,	
dat	PD(type=d-p,position=free)	dat	
een	PD(type=indef,subtype=art,position=prenom)	een	
dik	AA(degree=pos,position=prenom)	dik	
en	CONJ(type=coor)	en	
lyvig	AA(degree=pos,position=prenom)	lijvig	
wyf	NOU-C(number=sg)	wijf	
was	VRB(finiteness=fin,tense=past)	zijn	
,	PC	,	
tegen	ADP(type=pre)	tegen	
haar	PD(type=poss,position=prenom)	haar	
party	NOU-C(number=sg)	partij	
,	PC	,	
dat	CONJ(type=sub)	dat	
ze	PD(type=pers,position=free)	zij	
noch	ADV(type=reg)	nog	
geen	PD(type=indef,subtype=oth,position=prenom)	geen	
viermaal	ADV(type=reg)	viermaal	
in	ADP(type=pre)	in	
een	PD(type=indef,subtype=art,position=prenom)	een	
jaar	NOU-C(number=sg)	jaar	
bankeroet	AA(degree=pos,position=free)	bankroet	
was	VRB(finiteness=fin,tense=past)	zijn	
gegaan	VRB(finiteness=pastpart)	gaan	
,	PC	,	
en	CONJ(type=coor)	en	
daze	CONJ(type=sub)+PD(type=pers,position=free)	dat+zij	
de	PD(type=d-p,subtype=art,position=prenom)	de	
luiden	NOU-C(number=pl)	lieden	
,	PC	,	
als	CONJ(type=sub)	als	
ze	PD(type=pers,position=free)	zij	
beschonker	AA(degree=pos,position=free,WF=mis)	beschonken	
waren	VRB(finiteness=fin,tense=past)	zijn	
,	PC	,	
't	PD(type=d-p,subtype=art,position=prenom)	het	
gelt	NOU-C(number=sg)	geld	
niet	ADV(type=reg)	niet	
uyt	ADP(type=pre)	uit	
de	PD(type=d-p,subtype=art,position=prenom)	de	
zakken	NOU-C(number=pl)	zak	
stal	VRB(finiteness=fin,tense=past)	stelen	
,	PC	,	
gelyk	AA(degree=pos,position=free)	gelijk	
als	CONJ(type=sub)	als	
zy	PD(type=pers,position=free)	zij	
deed	VRB(finiteness=fin,tense=past)	doen	
.	PC	.	

Dat	PD(type=d-p,position=free)	dat	
moet	VRB(finiteness=fin,tense=pres)	moeten	
je	PD(type=pers,position=free)	jij	
liegen	VRB(finiteness=inf)	liegen	
als	CONJ(type=sub)	als	
een	PD(type=indef,subtype=art,position=prenom)	een	
beest	NOU-C(number=sg)	beest	
,	PC	,	
zey	VRB(finiteness=fin,tense=past)	zeggen	
d	PD(type=d-p,subtype=art,position=prenom)	de	
'	PC	'	
andere	NUM(type=ord,position=free,representation=let)	ander	
,	PC	,	
dat	CONJ(type=sub)	dat	
ik	PD(type=pers,position=free)	ik	
ook	ADV(type=reg)	ook	
iemand	PD(type=indef,position=free)	iemand	
zyn	PD(type=poss,position=prenom)	zijn	
geld	NOU-C(number=sg)	geld	
ontstoolen	VRB(finiteness=pastpart)	ontstelen	
heb	VRB(finiteness=fin,tense=pres)	hebben	
;	PC	;	
maar	CONJ(type=coor)	maar	
heb	VRB(finiteness=fin,tense=pres)	hebben	
ik	PD(type=pers,position=free)	ik	
de	PD(type=d-p,subtype=art,position=prenom)	de	
Huys-heeren	NOU-C(number=pl)	huisheer	
een	NUM(type=card,position=prenom,representation=let)	een	
maal	NOU-C(number=sg)	maal	
of	CONJ(type=coor)	of	
twee	NUM(type=card,position=free,representation=let)	twee	
met	ADP(type=pre)	met	
het	PD(type=d-p,subtype=art,position=prenom)	het	
bed	NOU-C(number=sg)	bedstro	mw_333
stroo	NOU-C(number=sg)	bedstro	mw_333
betaald	VRB(finiteness=pastpart)	betalen	
,	PC	,	
dat	PD(type=d-p,position=free)	dat	
zyn	VRB(finiteness=fin,tense=pres)	zijn	
'	PC	'	
er	ADV(type=reg)	er	
wel	ADV(type=reg)	wel	
meer	PD(type=indef,position=free)	meer	
die	PD(type=d-p,position=free)	die	
dat	PD(type=d-p,position=free)	dat	
gedaan	VRB(finiteness=pastpart)	doen	
hebben	VRB(finiteness=fin,tense=pres)	hebben	
,	PC	,	
en	CONJ(type=coor)	en	
je	PD(type=pers,position=free)	jij	
bent	VRB(finiteness=fin,tense=pres)	zijn	
'	PC	'	
er	ADV(type=pron)	eraf	mw_204
ook	ADV(type=reg)	ook	
alsoo	ADV(type=reg)	alzo	
suyver	AA(degree=pos,position=free)	zuiver	
niet	ADV(type=reg)	niet	
af	ADV(type=pron)	eraf	mw_204
.	PC	.	

Maar	CONJ(type=coor)	maar	
dat	PD(type=d-p,position=free)	dat	
raakt	VRB(finiteness=fin,tense=pres)	raken	
de	PD(type=d-p,subtype=art,position=prenom)	de	
saak	NOU-C(number=sg)	zaak	
niet	ADV(type=reg)	niet	
,	PC	,	
vervolgde	VRB(finiteness=fin,tense=past)	vervolgen	
zy	PD(type=pers,position=free)	zij	
;	PC	;	
'k	PD(type=pers,position=free)	ik	
wil	VRB(finiteness=fin,tense=pres)	willen	
maar	ADV(type=reg)	maar	
hebben	VRB(finiteness=inf)	hebben	
,	PC	,	
dat	CONJ(type=sub)	dat	
je	PD(type=pers,position=free)	jij	
myn	PD(type=poss,position=prenom)	mijn	
Vrouwluy	NOU-C(number=pl)	vrouwlieden	
niet	ADV(type=reg)	niet	
zult	VRB(finiteness=fin,tense=pres)	zullen	
zoeken	VRB(finiteness=inf)	zoeken	
te	ADP(type=pre)	te	
roffelen	VRB(finiteness=inf)	roffelen	
,	PC	,	
en	CONJ(type=coor)	en	
als	CONJ(type=sub)	als	
ik	PD(type=pers,position=free)	ik	
't	PD(type=pers,position=free)	het	
weer	ADV(type=reg)	weder	
hoor	VRB(finiteness=fin,tense=pres)	horen	
,	PC	,	
zel	VRB(finiteness=fin,tense=pres)	zullen	
ik	PD(type=pers,position=free)	ik	
je	PD(type=pers,position=free)	jij	
op	ADP(type=pre)	op	
je	PD(type=poss,position=prenom)	jouw	
bakkus	NOU-C(number=sg)	bakkes	
trommelen	VRB(finiteness=inf)	trommelen	
,	PC	,	
dat	CONJ(type=sub)	dat	
'	PC	'	
er	ADV(type=pron)	eraan	mw_205
de	PD(type=d-p,subtype=art,position=prenom)	de	
duivel	NOU-C(number=sg)	duivel	
zyn	PD(type=poss,position=prenom)	zijn	
lof	NOU-C(number=sg)	lof	
aan	ADV(type=pron)	eraan	mw_205
zien	VRB(finiteness=inf)	zien	
sal	VRB(finiteness=fin,tense=pres)	zullen	
;	PC	;	
verstaaje	VRB(finiteness=fin,tense=pres)+PD(type=pers,position=free)	verstaan+jij	
dat	PD(type=d-p,position=free)	dat	
wel	ADV(type=reg)	wel	
,	PC	,	
dikke	AA(degree=pos,position=prenom)	dik	
Teef	NOU-C(number=sg)	teef	
.	PC	.	

Zou	VRB(finiteness=fin,tense=past)	zullen	
je	PD(type=pers,position=free)	jij	
dat	PD(type=d-p,position=free)	dat	
doen	VRB(finiteness=inf)	doen	
,	PC	,	
zey	VRB(finiteness=fin,tense=past)	zeggen	
de	PD(type=d-p,subtype=art,position=prenom)	de	
dikke	NOU-C(number=sg)	dikke	
,	PC	,	
daar	ADV(type=pron)	daarbij	mw_82
moest	VRB(finiteness=fin,tense=past)	moeten	
ik	PD(type=pers,position=free)	ik	
al	ADV(type=reg)	al	
by	ADV(type=pron)	daarbij	mw_82
weezen	VRB(finiteness=inf)	wezen	
;	PC	;	
en	CONJ(type=coor)	en	
hier	ADV(type=pron)	hierop	mw_243
op	ADV(type=pron)	hierop	mw_243
na	ADP(type=pre)	na	
geen	PD(type=indef,subtype=oth,position=prenom)	geen	
dreigementen	NOU-C(number=pl)	dreigement	
meer	ADV(type=reg)	meer	
wachtende	VRB(finiteness=prespart)	wachten	
,	PC	,	
greep	VRB(finiteness=fin,tense=past)	grijpen	
sy	PD(type=pers,position=free)	zij	
haar	PD(type=poss,position=prenom)	haar	
party	NOU-C(number=sg)	partij	
by	ADP(type=pre)	bij	
de	PD(type=d-p,subtype=art,position=prenom)	de	
kop	NOU-C(number=sg)	kop	
,	PC	,	
die	PD(type=d-p,position=free)	die	
terstond	ADV(type=reg)	terstond	
soo	ADV(type=reg)	zo	
dapper	AA(degree=pos,position=free)	dapper	
weer	ADV(type=reg)	weder	
toe	VRB(finiteness=fin,tense=past)	toetasten	mw_341
taste	VRB(finiteness=fin,tense=past)	toetasten	mw_341
,	PC	,	
dat	CONJ(type=sub)	dat	
in	ADP(type=pre)	in	
een	NUM(type=card,position=prenom,representation=let)	een	
oogenblik	NOU-C(number=sg)	ogenblik	
de	PD(type=d-p,subtype=art,position=prenom)	de	
kappen	NOU-C(number=pl)	kap	
en	CONJ(type=coor)	en	
neusdoeken	NOU-C(number=pl)	neusdoek	
aan	ADP(type=pre)	aan	
flarden	NOU-C(number=pl)	flard	
gescheurd	VRB(finiteness=pastpart)	scheuren	
waren	VRB(finiteness=fin,tense=past)	zijn	
;	PC	;	
maar	CONJ(type=coor)	maar	
de	PD(type=d-p,subtype=art,position=prenom)	de	
dikke	NOU-C(number=sg)	dikke	
zou	VRB(finiteness=fin,tense=past)	zullen	
te	VRB(finiteness=pastpart)	tekortschieten	mw_227
kort	VRB(finiteness=pastpart)	tekortschieten	mw_227
geschooten	VRB(finiteness=pastpart)	tekortschieten	mw_227
hebben	VRB(finiteness=inf)	hebben	
;	PC	;	
want	CONJ(type=coor)	want	
d	PD(type=d-p,subtype=art,position=prenom)	de	
'	PC	'	
andere	NUM(type=ord,position=free,representation=let)	ander	
was	VRB(finiteness=fin,tense=past)	zijn	
haar	PD(type=pers,position=free)	zij	
veel	ADV(type=reg)	veel	
te	ADV(type=reg)	te	
gaauw	AA(degree=pos,position=free)	gauw	
,	PC	,	
en	CONJ(type=coor)	en	
had	VRB(finiteness=fin,tense=past)	hebben	
haar	PD(type=pers,position=free)	zij	
alreeds	ADV(type=reg)	alreeds	
by	ADP(type=pre)	bij	
de	PD(type=d-p,subtype=art,position=prenom)	de	
tuiten	NOU-C(number=pl)	tuit	
vat	NOU-C(number=sg)	vat	
gekreegen	VRB(finiteness=pastpart)	krijgen	
,	PC	,	
doch	CONJ(type=coor)	doch	
de	PD(type=d-p,subtype=art,position=prenom)	de	
Waart	NOU-C(number=sg)	waard	
en	CONJ(type=coor)	en	
de	PD(type=d-p,subtype=art,position=prenom)	de	
Waardin	NOU-C(number=sg)	waardin	
deese	PD(type=d-p,subtype=oth,position=prenom)	deze	
ongeregeltheit	NOU-C(number=sg)	ongeregeldheid	
in	ADP(type=pre)	in	
hun	PD(type=poss,position=prenom)	hun	
huis	NOU-C(number=sg)	huis	
niet	ADV(type=reg)	niet	
verdraagen	VRB(finiteness=inf)	verdragen	
willende	VRB(finiteness=prespart)	willen	
,	PC	,	
rukten	VRB(finiteness=fin,tense=past)	rukken	
de	PD(type=d-p,subtype=art,position=prenom)	de	
twee	NUM(type=card,position=prenom,representation=let)	twee	
strydende	AA(degree=pos,position=prenom)	strijdend	
partyen	NOU-C(number=pl)	partij	
,	PC	,	
met	ADP(type=pre)	met	
hulp	NOU-C(number=sg)	hulp	
der	PD(type=d-p,subtype=art,position=prenom)	de	
twee	NUM(type=card,position=prenom,representation=let)	twee	
Kogchels	NOU-C(number=pl)	kochel	
,	PC	,	
die	PD(type=d-p,position=free)	die	
de	PD(type=d-p,subtype=art,position=prenom)	de	
Mannen	NOU-C(number=pl)	man	
van	ADP(type=pre)	van	
dese	PD(type=d-p,subtype=oth,position=prenom)	deze	
Hellevegen	NOU-C(number=pl)	helleveeg	
waren	VRB(finiteness=fin,tense=past)	zijn	
,	PC	,	
en	CONJ(type=coor)	en	
die	PD(type=d-p,position=free)	die	
noch	ADV(type=reg)	nogal	mw_58
al	ADV(type=reg)	nogal	mw_58
wat	ADV(type=reg)	wat	
wijser	AA(degree=comp,position=free)	wijs	
als	CONJ(type=sub)	als	
hun	PD(type=poss,position=prenom)	hun	
beestagtige	AA(degree=pos,position=prenom)	beestachtig	
Wijven	NOU-C(number=pl)	wijf	
scheenen	VRB(finiteness=fin,tense=past)	schijnen	
te	ADP(type=pre)	te	
zyn	VRB(finiteness=inf)	zijn	
,	PC	,	
van	ADP(type=pre)	van	
malkander	PD(type=recip,position=free)	malkander	
,	PC	,	
daar	ADV(type=pron)	daartoe	mw_104
se	PD(type=pers,position=free)	zij	
al	ADV(type=reg)	al	
vry	AA(degree=pos,position=free)	vrij	
wat	PD(type=indef,subtype=oth,position=prenom)	wat	
moeyte	NOU-C(number=sg)	moeite	
toe	ADV(type=pron)	daartoe	mw_104
hadden	VRB(finiteness=fin,tense=past)	hebben	
;	PC	;	
want	CONJ(type=coor)	want	
se	PD(type=pers,position=free)	zij	
saten	VRB(finiteness=fin,tense=past)	zitten	
elkander	PD(type=recip,position=free)	elkander	
al	ADV(type=reg)	al	
zeer	AA(degree=pos,position=free)	zeer	
dicht	AA(degree=pos,position=free)	dicht	
in	ADP(type=pre)	in	
de	PD(type=d-p,subtype=art,position=prenom)	de	
lokken	NOU-C(number=pl)	lok	
,	PC	,	
inzonderheid	ADV(type=reg)	inzonderheid	
had	VRB(finiteness=fin,tense=past)	hebben	
de	PD(type=d-p,subtype=art,position=prenom)	de	
magerste	NOU-C(number=sg)	magerste	
haar	PD(type=poss,position=prenom)	haar	
klaawen	NOU-C(number=pl)	klauw	
zoo	ADV(type=reg)	zo	
vast	AA(degree=pos,position=free)	vast	
in	ADP(type=pre)	in	
de	PD(type=d-p,subtype=art,position=prenom)	de	
tuiten	NOU-C(number=pl)	tuit	
van	ADP(type=pre)	van	
haar	PD(type=poss,position=prenom)	haar	
party	NOU-C(number=sg)	partij	
geslaagen	VRB(finiteness=pastpart)	slaan	
,	PC	,	
dat	CONJ(type=sub)	dat	
'	PC	'	
er	ADV(type=pron)	ervan	mw_206
een	PD(type=indef,subtype=art,position=prenom)	een	
